task_index,episode_index,task,length_frames,duration_seconds
8,1706,rearranging_kitchen_furniture,10257,341.9
8,1707,rearranging_kitchen_furniture,10098,336.6
8,1708,rearranging_kitchen_furniture,6614,220.46666666666667
8,1709,rearranging_kitchen_furniture,9946,331.53333333333336
8,1710,rearranging_kitchen_furniture,11481,382.7
8,1711,rearranging_kitchen_furniture,8381,279.3666666666667
8,1712,rearranging_kitchen_furniture,10428,347.6
8,1713,rearranging_kitchen_furniture,9288,309.6
8,1714,rearranging_kitchen_furniture,8372,279.06666666666666
8,1715,rearranging_kitchen_furniture,9954,331.8
8,1716,rearranging_kitchen_furniture,9232,307.73333333333335
8,1717,rearranging_kitchen_furniture,9653,321.76666666666665
8,1718,rearranging_kitchen_furniture,9380,312.6666666666667
8,1719,rearranging_kitchen_furniture,9180,306.0
8,1720,rearranging_kitchen_furniture,9814,327.1333333333333
8,1721,rearranging_kitchen_furniture,9602,320.06666666666666
8,1722,rearranging_kitchen_furniture,8842,294.73333333333335
8,1723,rearranging_kitchen_furniture,8011,267.03333333333336
8,1724,rearranging_kitchen_furniture,8247,274.9
8,1725,rearranging_kitchen_furniture,8518,283.93333333333334
8,1726,rearranging_kitchen_furniture,8807,293.56666666666666
8,1727,rearranging_kitchen_furniture,8731,291.03333333333336
8,1728,rearranging_kitchen_furniture,9790,326.3333333333333
8,1729,rearranging_kitchen_furniture,9237,307.9
8,1730,rearranging_kitchen_furniture,8805,293.5
8,1731,rearranging_kitchen_furniture,7081,236.03333333333333
8,1732,rearranging_kitchen_furniture,7212,240.4
8,1733,rearranging_kitchen_furniture,7612,253.73333333333332
8,1734,rearranging_kitchen_furniture,9157,305.23333333333335
8,1735,rearranging_kitchen_furniture,9067,302.23333333333335
8,1736,rearranging_kitchen_furniture,7285,242.83333333333334
8,1737,rearranging_kitchen_furniture,8186,272.8666666666667
8,1738,rearranging_kitchen_furniture,7561,252.03333333333333
8,1739,rearranging_kitchen_furniture,6504,216.8
8,1740,rearranging_kitchen_furniture,6473,215.76666666666668
8,1741,rearranging_kitchen_furniture,8078,269.26666666666665
8,1742,rearranging_kitchen_furniture,6489,216.3
8,1743,rearranging_kitchen_furniture,6031,201.03333333333333
8,1744,rearranging_kitchen_furniture,7280,242.66666666666666
8,1745,rearranging_kitchen_furniture,6388,212.93333333333334
8,1746,rearranging_kitchen_furniture,5650,188.33333333333334
8,1747,rearranging_kitchen_furniture,5898,196.6
8,1748,rearranging_kitchen_furniture,7886,262.8666666666667
8,1749,rearranging_kitchen_furniture,5833,194.43333333333334
8,1750,rearranging_kitchen_furniture,5436,181.2
8,1751,rearranging_kitchen_furniture,7338,244.6
8,1752,rearranging_kitchen_furniture,8850,295.0
8,1753,rearranging_kitchen_furniture,8001,266.7
8,1754,rearranging_kitchen_furniture,9195,306.5
8,1755,rearranging_kitchen_furniture,7934,264.46666666666664
8,1756,rearranging_kitchen_furniture,9824,327.46666666666664
8,1757,rearranging_kitchen_furniture,8789,292.96666666666664
8,1758,rearranging_kitchen_furniture,8414,280.46666666666664
8,1759,rearranging_kitchen_furniture,10019,333.96666666666664
8,1760,rearranging_kitchen_furniture,6020,200.66666666666666
8,1761,rearranging_kitchen_furniture,6271,209.03333333333333
8,1762,rearranging_kitchen_furniture,6166,205.53333333333333
8,1763,rearranging_kitchen_furniture,7264,242.13333333333333
8,1764,rearranging_kitchen_furniture,6550,218.33333333333334
8,1765,rearranging_kitchen_furniture,5919,197.3
8,1766,rearranging_kitchen_furniture,6285,209.5
8,1767,rearranging_kitchen_furniture,6208,206.93333333333334
8,1768,rearranging_kitchen_furniture,6249,208.3
8,1769,rearranging_kitchen_furniture,5680,189.33333333333334
8,1770,rearranging_kitchen_furniture,7844,261.46666666666664
8,1771,rearranging_kitchen_furniture,5730,191.0
8,1772,rearranging_kitchen_furniture,6285,209.5
8,1773,rearranging_kitchen_furniture,9141,304.7
8,1774,rearranging_kitchen_furniture,8578,285.93333333333334
8,1775,rearranging_kitchen_furniture,8339,277.96666666666664
8,1776,rearranging_kitchen_furniture,9275,309.1666666666667
8,1777,rearranging_kitchen_furniture,8279,275.96666666666664
8,1778,rearranging_kitchen_furniture,8651,288.3666666666667
8,1779,rearranging_kitchen_furniture,8450,281.6666666666667
8,1780,rearranging_kitchen_furniture,9608,320.26666666666665
8,1781,rearranging_kitchen_furniture,5999,199.96666666666667
8,1782,rearranging_kitchen_furniture,6360,212.0
8,1783,rearranging_kitchen_furniture,6358,211.93333333333334
8,1784,rearranging_kitchen_furniture,6533,217.76666666666668
8,1785,rearranging_kitchen_furniture,7248,241.6
8,1786,rearranging_kitchen_furniture,7073,235.76666666666668
8,1787,rearranging_kitchen_furniture,6845,228.16666666666666
8,1788,rearranging_kitchen_furniture,5690,189.66666666666666
8,1789,rearranging_kitchen_furniture,6278,209.26666666666668
8,1790,rearranging_kitchen_furniture,6098,203.26666666666668
8,1791,rearranging_kitchen_furniture,6331,211.03333333333333
8,1792,rearranging_kitchen_furniture,5377,179.23333333333332
8,1793,rearranging_kitchen_furniture,6483,216.1
8,1794,rearranging_kitchen_furniture,6150,205.0
8,1795,rearranging_kitchen_furniture,6785,226.16666666666666
8,1796,rearranging_kitchen_furniture,5871,195.7
8,1797,rearranging_kitchen_furniture,6713,223.76666666666668
8,1798,rearranging_kitchen_furniture,6578,219.26666666666668
8,1799,rearranging_kitchen_furniture,5987,199.56666666666666
9,1800,putting_up_Christmas_decorations_inside,16208,540.2666666666667
9,1801,putting_up_Christmas_decorations_inside,12024,400.8
9,1802,putting_up_Christmas_decorations_inside,12506,416.8666666666667
9,1803,putting_up_Christmas_decorations_inside,14890,496.3333333333333
9,1804,putting_up_Christmas_decorations_inside,12077,402.56666666666666
9,1805,putting_up_Christmas_decorations_inside,19307,643.5666666666667
9,1806,putting_up_Christmas_decorations_inside,12185,406.1666666666667
9,1807,putting_up_Christmas_decorations_inside,14166,472.2
9,1808,putting_up_Christmas_decorations_inside,12941,431.3666666666667
9,1809,putting_up_Christmas_decorations_inside,13861,462.03333333333336
9,1810,putting_up_Christmas_decorations_inside,18503,616.7666666666667
9,1811,putting_up_Christmas_decorations_inside,12429,414.3
9,1812,putting_up_Christmas_decorations_inside,12835,427.8333333333333
9,1813,putting_up_Christmas_decorations_inside,11581,386.03333333333336
9,1814,putting_up_Christmas_decorations_inside,16198,539.9333333333333
9,1815,putting_up_Christmas_decorations_inside,11203,373.43333333333334
9,1816,putting_up_Christmas_decorations_inside,14186,472.8666666666667
9,1817,putting_up_Christmas_decorations_inside,10877,362.56666666666666
9,1818,putting_up_Christmas_decorations_inside,12748,424.93333333333334
9,1819,putting_up_Christmas_decorations_inside,12196,406.53333333333336
9,1820,putting_up_Christmas_decorations_inside,16242,541.4
9,1821,putting_up_Christmas_decorations_inside,11512,383.73333333333335
9,1822,putting_up_Christmas_decorations_inside,12082,402.73333333333335
9,1823,putting_up_Christmas_decorations_inside,13560,452.0
9,1824,putting_up_Christmas_decorations_inside,13133,437.76666666666665
9,1825,putting_up_Christmas_decorations_inside,16811,560.3666666666667
9,1826,putting_up_Christmas_decorations_inside,13105,436.8333333333333
9,1827,putting_up_Christmas_decorations_inside,13978,465.93333333333334
9,1828,putting_up_Christmas_decorations_inside,11972,399.06666666666666
9,1829,putting_up_Christmas_decorations_inside,14108,470.26666666666665
9,1830,putting_up_Christmas_decorations_inside,13236,441.2
9,1831,putting_up_Christmas_decorations_inside,14398,479.93333333333334
9,1832,putting_up_Christmas_decorations_inside,12091,403.03333333333336
9,1833,putting_up_Christmas_decorations_inside,13896,463.2
9,1834,putting_up_Christmas_decorations_inside,12231,407.7
9,1835,putting_up_Christmas_decorations_inside,15035,501.1666666666667
9,1836,putting_up_Christmas_decorations_inside,14694,489.8
9,1837,putting_up_Christmas_decorations_inside,15996,533.2
9,1838,putting_up_Christmas_decorations_inside,11766,392.2
9,1839,putting_up_Christmas_decorations_inside,17079,569.3
9,1840,putting_up_Christmas_decorations_inside,13556,451.8666666666667
9,1841,putting_up_Christmas_decorations_inside,12926,430.8666666666667
9,1842,putting_up_Christmas_decorations_inside,11712,390.4
9,1843,putting_up_Christmas_decorations_inside,12921,430.7
9,1844,putting_up_Christmas_decorations_inside,14898,496.6
9,1845,putting_up_Christmas_decorations_inside,15963,532.1
9,1846,putting_up_Christmas_decorations_inside,13305,443.5
9,1847,putting_up_Christmas_decorations_inside,13203,440.1
9,1848,putting_up_Christmas_decorations_inside,12071,402.3666666666667
9,1849,putting_up_Christmas_decorations_inside,13796,459.8666666666667
9,1850,putting_up_Christmas_decorations_inside,11986,399.53333333333336
9,1851,putting_up_Christmas_decorations_inside,13048,434.93333333333334
9,1852,putting_up_Christmas_decorations_inside,15994,533.1333333333333
9,1853,putting_up_Christmas_decorations_inside,15387,512.9
9,1854,putting_up_Christmas_decorations_inside,14676,489.2
9,1855,putting_up_Christmas_decorations_inside,16474,549.1333333333333
9,1856,putting_up_Christmas_decorations_inside,12314,410.46666666666664
9,1857,putting_up_Christmas_decorations_inside,10866,362.2
9,1858,putting_up_Christmas_decorations_inside,10864,362.1333333333333
9,1859,putting_up_Christmas_decorations_inside,12958,431.93333333333334
9,1860,putting_up_Christmas_decorations_inside,13469,448.96666666666664
9,1861,putting_up_Christmas_decorations_inside,13888,462.93333333333334
9,1862,putting_up_Christmas_decorations_inside,12043,401.43333333333334
9,1863,putting_up_Christmas_decorations_inside,17458,581.9333333333333
9,1864,putting_up_Christmas_decorations_inside,11960,398.6666666666667
9,1865,putting_up_Christmas_decorations_inside,12784,426.1333333333333
9,1866,putting_up_Christmas_decorations_inside,11967,398.9
9,1867,putting_up_Christmas_decorations_inside,14137,471.23333333333335
9,1868,putting_up_Christmas_decorations_inside,11250,375.0
9,1869,putting_up_Christmas_decorations_inside,15296,509.8666666666667
9,1870,putting_up_Christmas_decorations_inside,19885,662.8333333333334
9,1871,putting_up_Christmas_decorations_inside,13775,459.1666666666667
9,1872,putting_up_Christmas_decorations_inside,12578,419.26666666666665
9,1873,putting_up_Christmas_decorations_inside,14203,473.43333333333334
9,1874,putting_up_Christmas_decorations_inside,12747,424.9
9,1875,putting_up_Christmas_decorations_inside,16324,544.1333333333333
9,1876,putting_up_Christmas_decorations_inside,13197,439.9
9,1877,putting_up_Christmas_decorations_inside,14579,485.96666666666664
9,1878,putting_up_Christmas_decorations_inside,15875,529.1666666666666
9,1879,putting_up_Christmas_decorations_inside,13226,440.8666666666667
9,1880,putting_up_Christmas_decorations_inside,12293,409.76666666666665
9,1881,putting_up_Christmas_decorations_inside,15242,508.06666666666666
9,1882,putting_up_Christmas_decorations_inside,14352,478.4
9,1883,putting_up_Christmas_decorations_inside,16489,549.6333333333333
9,1884,putting_up_Christmas_decorations_inside,15660,522.0
9,1885,putting_up_Christmas_decorations_inside,12251,408.3666666666667
9,1886,putting_up_Christmas_decorations_inside,12554,418.46666666666664
9,1887,putting_up_Christmas_decorations_inside,13186,439.53333333333336
9,1888,putting_up_Christmas_decorations_inside,14422,480.73333333333335
9,1889,putting_up_Christmas_decorations_inside,10644,354.8
9,1890,putting_up_Christmas_decorations_inside,13344,444.8
9,1891,putting_up_Christmas_decorations_inside,10976,365.8666666666667
9,1892,putting_up_Christmas_decorations_inside,9718,323.93333333333334
9,1893,putting_up_Christmas_decorations_inside,11051,368.3666666666667
9,1894,putting_up_Christmas_decorations_inside,13413,447.1
9,1895,putting_up_Christmas_decorations_inside,12283,409.43333333333334
9,1896,putting_up_Christmas_decorations_inside,17006,566.8666666666667
9,1897,putting_up_Christmas_decorations_inside,12801,426.7
9,1898,putting_up_Christmas_decorations_inside,14948,498.26666666666665
9,1899,putting_up_Christmas_decorations_inside,14498,483.26666666666665
9,1900,putting_up_Christmas_decorations_inside,14286,476.2
9,1901,putting_up_Christmas_decorations_inside,18372,612.4
9,1902,putting_up_Christmas_decorations_inside,13845,461.5
9,1903,putting_up_Christmas_decorations_inside,14456,481.8666666666667
9,1904,putting_up_Christmas_decorations_inside,13796,459.8666666666667
9,1905,putting_up_Christmas_decorations_inside,12020,400.6666666666667
9,1906,putting_up_Christmas_decorations_inside,11095,369.8333333333333
9,1907,putting_up_Christmas_decorations_inside,14867,495.56666666666666
9,1908,putting_up_Christmas_decorations_inside,15708,523.6
9,1909,putting_up_Christmas_decorations_inside,15009,500.3
9,1910,putting_up_Christmas_decorations_inside,12993,433.1
9,1911,putting_up_Christmas_decorations_inside,14069,468.96666666666664
9,1912,putting_up_Christmas_decorations_inside,13295,443.1666666666667
9,1913,putting_up_Christmas_decorations_inside,14525,484.1666666666667
9,1914,putting_up_Christmas_decorations_inside,12207,406.9
9,1915,putting_up_Christmas_decorations_inside,12280,409.3333333333333
9,1916,putting_up_Christmas_decorations_inside,11638,387.93333333333334
9,1917,putting_up_Christmas_decorations_inside,12486,416.2
9,1918,putting_up_Christmas_decorations_inside,13819,460.6333333333333
9,1919,putting_up_Christmas_decorations_inside,11606,386.8666666666667
9,1920,putting_up_Christmas_decorations_inside,12651,421.7
9,1921,putting_up_Christmas_decorations_inside,13530,451.0
9,1922,putting_up_Christmas_decorations_inside,12782,426.06666666666666
9,1923,putting_up_Christmas_decorations_inside,17000,566.6666666666666
9,1924,putting_up_Christmas_decorations_inside,14232,474.4
9,1925,putting_up_Christmas_decorations_inside,14251,475.03333333333336
9,1926,putting_up_Christmas_decorations_inside,13890,463.0
9,1927,putting_up_Christmas_decorations_inside,11741,391.3666666666667
9,1928,putting_up_Christmas_decorations_inside,13219,440.6333333333333
9,1929,putting_up_Christmas_decorations_inside,13739,457.96666666666664
9,1930,putting_up_Christmas_decorations_inside,12894,429.8
9,1931,putting_up_Christmas_decorations_inside,14794,493.1333333333333
9,1932,putting_up_Christmas_decorations_inside,12627,420.9
9,1933,putting_up_Christmas_decorations_inside,11090,369.6666666666667
9,1934,putting_up_Christmas_decorations_inside,14067,468.9
9,1935,putting_up_Christmas_decorations_inside,13998,466.6
9,1936,putting_up_Christmas_decorations_inside,13197,439.9
9,1937,putting_up_Christmas_decorations_inside,17024,567.4666666666667
9,1938,putting_up_Christmas_decorations_inside,15053,501.76666666666665
9,1939,putting_up_Christmas_decorations_inside,13738,457.93333333333334
9,1940,putting_up_Christmas_decorations_inside,10268,342.26666666666665
9,1941,putting_up_Christmas_decorations_inside,14199,473.3
9,1942,putting_up_Christmas_decorations_inside,14661,488.7
9,1943,putting_up_Christmas_decorations_inside,14532,484.4
9,1944,putting_up_Christmas_decorations_inside,12923,430.76666666666665
9,1945,putting_up_Christmas_decorations_inside,13036,434.53333333333336
9,1946,putting_up_Christmas_decorations_inside,13918,463.93333333333334
9,1947,putting_up_Christmas_decorations_inside,12884,429.46666666666664
9,1948,putting_up_Christmas_decorations_inside,17341,578.0333333333333
9,1949,putting_up_Christmas_decorations_inside,11948,398.26666666666665
9,1950,putting_up_Christmas_decorations_inside,13274,442.46666666666664
9,1951,putting_up_Christmas_decorations_inside,14098,469.93333333333334
9,1952,putting_up_Christmas_decorations_inside,14247,474.9
9,1953,putting_up_Christmas_decorations_inside,13006,433.53333333333336
9,1954,putting_up_Christmas_decorations_inside,11337,377.9
9,1955,putting_up_Christmas_decorations_inside,12309,410.3
9,1956,putting_up_Christmas_decorations_inside,11513,383.76666666666665
9,1957,putting_up_Christmas_decorations_inside,12063,402.1
9,1958,putting_up_Christmas_decorations_inside,11646,388.2
9,1959,putting_up_Christmas_decorations_inside,13156,438.53333333333336
9,1960,putting_up_Christmas_decorations_inside,15015,500.5
9,1961,putting_up_Christmas_decorations_inside,10380,346.0
9,1962,putting_up_Christmas_decorations_inside,14046,468.2
9,1963,putting_up_Christmas_decorations_inside,13745,458.1666666666667
9,1964,putting_up_Christmas_decorations_inside,12027,400.9
9,1965,putting_up_Christmas_decorations_inside,13028,434.26666666666665
9,1966,putting_up_Christmas_decorations_inside,12792,426.4
9,1967,putting_up_Christmas_decorations_inside,15239,507.96666666666664
9,1968,putting_up_Christmas_decorations_inside,16920,564.0
9,1969,putting_up_Christmas_decorations_inside,13250,441.6666666666667
9,1970,putting_up_Christmas_decorations_inside,16020,534.0
9,1971,putting_up_Christmas_decorations_inside,13695,456.5
9,1972,putting_up_Christmas_decorations_inside,14497,483.23333333333335
9,1973,putting_up_Christmas_decorations_inside,12523,417.43333333333334
9,1974,putting_up_Christmas_decorations_inside,12107,403.56666666666666
9,1975,putting_up_Christmas_decorations_inside,12968,432.26666666666665
9,1976,putting_up_Christmas_decorations_inside,17566,585.5333333333333
9,1977,putting_up_Christmas_decorations_inside,16132,537.7333333333333
9,1978,putting_up_Christmas_decorations_inside,13936,464.53333333333336
9,1979,putting_up_Christmas_decorations_inside,13828,460.93333333333334
9,1980,putting_up_Christmas_decorations_inside,16500,550.0
9,1981,putting_up_Christmas_decorations_inside,14224,474.1333333333333
9,1982,putting_up_Christmas_decorations_inside,12969,432.3
9,1983,putting_up_Christmas_decorations_inside,12900,430.0
9,1984,putting_up_Christmas_decorations_inside,17910,597.0
9,1985,putting_up_Christmas_decorations_inside,15870,529.0
9,1986,putting_up_Christmas_decorations_inside,19102,636.7333333333333
9,1987,putting_up_Christmas_decorations_inside,12657,421.9
9,1988,putting_up_Christmas_decorations_inside,11636,387.8666666666667
9,1989,putting_up_Christmas_decorations_inside,14383,479.43333333333334
9,1990,putting_up_Christmas_decorations_inside,14172,472.4
9,1991,putting_up_Christmas_decorations_inside,12978,432.6
9,1992,putting_up_Christmas_decorations_inside,16362,545.4
9,1993,putting_up_Christmas_decorations_inside,15274,509.1333333333333
9,1994,putting_up_Christmas_decorations_inside,14365,478.8333333333333
9,1995,putting_up_Christmas_decorations_inside,14342,478.06666666666666
9,1996,putting_up_Christmas_decorations_inside,11122,370.73333333333335
9,1997,putting_up_Christmas_decorations_inside,15139,504.6333333333333
9,1998,putting_up_Christmas_decorations_inside,12288,409.6
9,1999,putting_up_Christmas_decorations_inside,13061,435.3666666666667
10,2000,set_up_a_coffee_station_in_your_kitchen,3598,119.93333333333334
10,2001,set_up_a_coffee_station_in_your_kitchen,6748,224.93333333333334
10,2002,set_up_a_coffee_station_in_your_kitchen,8871,295.7
10,2003,set_up_a_coffee_station_in_your_kitchen,4510,150.33333333333334
10,2004,set_up_a_coffee_station_in_your_kitchen,7839,261.3
10,2005,set_up_a_coffee_station_in_your_kitchen,7071,235.7
10,2006,set_up_a_coffee_station_in_your_kitchen,7141,238.03333333333333
10,2007,set_up_a_coffee_station_in_your_kitchen,8175,272.5
10,2008,set_up_a_coffee_station_in_your_kitchen,6607,220.23333333333332
10,2009,set_up_a_coffee_station_in_your_kitchen,7285,242.83333333333334
10,2010,set_up_a_coffee_station_in_your_kitchen,5799,193.3
10,2011,set_up_a_coffee_station_in_your_kitchen,7152,238.4
10,2012,set_up_a_coffee_station_in_your_kitchen,7422,247.4
10,2013,set_up_a_coffee_station_in_your_kitchen,8985,299.5
10,2014,set_up_a_coffee_station_in_your_kitchen,7214,240.46666666666667
10,2015,set_up_a_coffee_station_in_your_kitchen,6924,230.8
10,2016,set_up_a_coffee_station_in_your_kitchen,4459,148.63333333333333
10,2017,set_up_a_coffee_station_in_your_kitchen,10335,344.5
10,2018,set_up_a_coffee_station_in_your_kitchen,7658,255.26666666666668
10,2019,set_up_a_coffee_station_in_your_kitchen,7584,252.8
10,2020,set_up_a_coffee_station_in_your_kitchen,5855,195.16666666666666
10,2021,set_up_a_coffee_station_in_your_kitchen,6170,205.66666666666666
10,2022,set_up_a_coffee_station_in_your_kitchen,5030,167.66666666666666
10,2023,set_up_a_coffee_station_in_your_kitchen,6441,214.7
10,2024,set_up_a_coffee_station_in_your_kitchen,6329,210.96666666666667
10,2025,set_up_a_coffee_station_in_your_kitchen,5637,187.9
10,2026,set_up_a_coffee_station_in_your_kitchen,4952,165.06666666666666
10,2027,set_up_a_coffee_station_in_your_kitchen,6457,215.23333333333332
10,2028,set_up_a_coffee_station_in_your_kitchen,4247,141.56666666666666
10,2029,set_up_a_coffee_station_in_your_kitchen,7112,237.06666666666666
10,2030,set_up_a_coffee_station_in_your_kitchen,7773,259.1
10,2031,set_up_a_coffee_station_in_your_kitchen,5802,193.4
10,2032,set_up_a_coffee_station_in_your_kitchen,7216,240.53333333333333
10,2033,set_up_a_coffee_station_in_your_kitchen,6870,229.0
10,2034,set_up_a_coffee_station_in_your_kitchen,8133,271.1
10,2035,set_up_a_coffee_station_in_your_kitchen,6842,228.06666666666666
10,2036,set_up_a_coffee_station_in_your_kitchen,4692,156.4
10,2037,set_up_a_coffee_station_in_your_kitchen,3999,133.3
10,2038,set_up_a_coffee_station_in_your_kitchen,4582,152.73333333333332
10,2039,set_up_a_coffee_station_in_your_kitchen,8508,283.6
10,2040,set_up_a_coffee_station_in_your_kitchen,5904,196.8
10,2041,set_up_a_coffee_station_in_your_kitchen,6447,214.9
10,2042,set_up_a_coffee_station_in_your_kitchen,8989,299.6333333333333
10,2043,set_up_a_coffee_station_in_your_kitchen,8514,283.8
10,2044,set_up_a_coffee_station_in_your_kitchen,7215,240.5
10,2045,set_up_a_coffee_station_in_your_kitchen,8721,290.7
10,2046,set_up_a_coffee_station_in_your_kitchen,9837,327.9
10,2047,set_up_a_coffee_station_in_your_kitchen,6856,228.53333333333333
10,2048,set_up_a_coffee_station_in_your_kitchen,8732,291.06666666666666
10,2049,set_up_a_coffee_station_in_your_kitchen,6781,226.03333333333333
10,2050,set_up_a_coffee_station_in_your_kitchen,6079,202.63333333333333
10,2051,set_up_a_coffee_station_in_your_kitchen,6088,202.93333333333334
10,2052,set_up_a_coffee_station_in_your_kitchen,6333,211.1
10,2053,set_up_a_coffee_station_in_your_kitchen,6947,231.56666666666666
10,2054,set_up_a_coffee_station_in_your_kitchen,8117,270.56666666666666
10,2055,set_up_a_coffee_station_in_your_kitchen,7823,260.76666666666665
10,2056,set_up_a_coffee_station_in_your_kitchen,6511,217.03333333333333
10,2057,set_up_a_coffee_station_in_your_kitchen,6868,228.93333333333334
10,2058,set_up_a_coffee_station_in_your_kitchen,6601,220.03333333333333
10,2059,set_up_a_coffee_station_in_your_kitchen,6831,227.7
10,2060,set_up_a_coffee_station_in_your_kitchen,5891,196.36666666666667
10,2061,set_up_a_coffee_station_in_your_kitchen,8516,283.8666666666667
10,2062,set_up_a_coffee_station_in_your_kitchen,7698,256.6
10,2063,set_up_a_coffee_station_in_your_kitchen,6133,204.43333333333334
10,2064,set_up_a_coffee_station_in_your_kitchen,5372,179.06666666666666
10,2065,set_up_a_coffee_station_in_your_kitchen,8741,291.3666666666667
10,2066,set_up_a_coffee_station_in_your_kitchen,5926,197.53333333333333
10,2067,set_up_a_coffee_station_in_your_kitchen,7767,258.9
10,2068,set_up_a_coffee_station_in_your_kitchen,4838,161.26666666666668
10,2069,set_up_a_coffee_station_in_your_kitchen,6688,222.93333333333334
10,2070,set_up_a_coffee_station_in_your_kitchen,6680,222.66666666666666
10,2071,set_up_a_coffee_station_in_your_kitchen,4799,159.96666666666667
10,2072,set_up_a_coffee_station_in_your_kitchen,4891,163.03333333333333
10,2073,set_up_a_coffee_station_in_your_kitchen,5571,185.7
10,2074,set_up_a_coffee_station_in_your_kitchen,6450,215.0
10,2075,set_up_a_coffee_station_in_your_kitchen,5410,180.33333333333334
10,2076,set_up_a_coffee_station_in_your_kitchen,5328,177.6
10,2077,set_up_a_coffee_station_in_your_kitchen,5167,172.23333333333332
10,2078,set_up_a_coffee_station_in_your_kitchen,6660,222.0
10,2079,set_up_a_coffee_station_in_your_kitchen,5497,183.23333333333332
10,2080,set_up_a_coffee_station_in_your_kitchen,7311,243.7
10,2081,set_up_a_coffee_station_in_your_kitchen,7814,260.46666666666664
10,2082,set_up_a_coffee_station_in_your_kitchen,6167,205.56666666666666
10,2083,set_up_a_coffee_station_in_your_kitchen,8326,277.53333333333336
10,2084,set_up_a_coffee_station_in_your_kitchen,8825,294.1666666666667
10,2085,set_up_a_coffee_station_in_your_kitchen,8284,276.1333333333333
10,2086,set_up_a_coffee_station_in_your_kitchen,6658,221.93333333333334
10,2087,set_up_a_coffee_station_in_your_kitchen,7124,237.46666666666667
10,2088,set_up_a_coffee_station_in_your_kitchen,8086,269.53333333333336
10,2089,set_up_a_coffee_station_in_your_kitchen,7596,253.2
10,2090,set_up_a_coffee_station_in_your_kitchen,6470,215.66666666666666
10,2091,set_up_a_coffee_station_in_your_kitchen,5654,188.46666666666667
10,2092,set_up_a_coffee_station_in_your_kitchen,7047,234.9
10,2093,set_up_a_coffee_station_in_your_kitchen,5820,194.0
10,2094,set_up_a_coffee_station_in_your_kitchen,5567,185.56666666666666
10,2095,set_up_a_coffee_station_in_your_kitchen,8147,271.56666666666666
10,2096,set_up_a_coffee_station_in_your_kitchen,6523,217.43333333333334
10,2097,set_up_a_coffee_station_in_your_kitchen,4621,154.03333333333333
10,2098,set_up_a_coffee_station_in_your_kitchen,8908,296.93333333333334
10,2099,set_up_a_coffee_station_in_your_kitchen,4996,166.53333333333333
10,2100,set_up_a_coffee_station_in_your_kitchen,6139,204.63333333333333
10,2101,set_up_a_coffee_station_in_your_kitchen,5317,177.23333333333332
10,2102,set_up_a_coffee_station_in_your_kitchen,4209,140.3
10,2103,set_up_a_coffee_station_in_your_kitchen,4565,152.16666666666666
10,2104,set_up_a_coffee_station_in_your_kitchen,5675,189.16666666666666
10,2105,set_up_a_coffee_station_in_your_kitchen,5226,174.2
10,2106,set_up_a_coffee_station_in_your_kitchen,4972,165.73333333333332
10,2107,set_up_a_coffee_station_in_your_kitchen,2739,91.3
10,2108,set_up_a_coffee_station_in_your_kitchen,5965,198.83333333333334
10,2109,set_up_a_coffee_station_in_your_kitchen,5531,184.36666666666667
10,2110,set_up_a_coffee_station_in_your_kitchen,6008,200.26666666666668
10,2111,set_up_a_coffee_station_in_your_kitchen,5353,178.43333333333334
10,2112,set_up_a_coffee_station_in_your_kitchen,5325,177.5
10,2113,set_up_a_coffee_station_in_your_kitchen,6094,203.13333333333333
10,2114,set_up_a_coffee_station_in_your_kitchen,4857,161.9
10,2115,set_up_a_coffee_station_in_your_kitchen,4434,147.8
10,2116,set_up_a_coffee_station_in_your_kitchen,5402,180.06666666666666
10,2117,set_up_a_coffee_station_in_your_kitchen,5268,175.6
10,2118,set_up_a_coffee_station_in_your_kitchen,5503,183.43333333333334
10,2119,set_up_a_coffee_station_in_your_kitchen,4890,163.0
10,2120,set_up_a_coffee_station_in_your_kitchen,5416,180.53333333333333
10,2121,set_up_a_coffee_station_in_your_kitchen,5643,188.1
10,2122,set_up_a_coffee_station_in_your_kitchen,6291,209.7
10,2123,set_up_a_coffee_station_in_your_kitchen,5067,168.9
10,2124,set_up_a_coffee_station_in_your_kitchen,5653,188.43333333333334
10,2125,set_up_a_coffee_station_in_your_kitchen,4292,143.06666666666666
10,2126,set_up_a_coffee_station_in_your_kitchen,3904,130.13333333333333
10,2127,set_up_a_coffee_station_in_your_kitchen,4669,155.63333333333333
10,2128,set_up_a_coffee_station_in_your_kitchen,5849,194.96666666666667
10,2129,set_up_a_coffee_station_in_your_kitchen,7061,235.36666666666667
10,2130,set_up_a_coffee_station_in_your_kitchen,4906,163.53333333333333
10,2131,set_up_a_coffee_station_in_your_kitchen,5178,172.6
10,2132,set_up_a_coffee_station_in_your_kitchen,5816,193.86666666666667
10,2133,set_up_a_coffee_station_in_your_kitchen,6075,202.5
10,2134,set_up_a_coffee_station_in_your_kitchen,6363,212.1
10,2135,set_up_a_coffee_station_in_your_kitchen,5376,179.2
10,2136,set_up_a_coffee_station_in_your_kitchen,6540,218.0
10,2137,set_up_a_coffee_station_in_your_kitchen,5983,199.43333333333334
10,2138,set_up_a_coffee_station_in_your_kitchen,4617,153.9
10,2139,set_up_a_coffee_station_in_your_kitchen,5666,188.86666666666667
