path,day,participant,duration_seconds,container_duration_seconds,fps,width,height,size,bytes_fetched,preview_path,source_url
A5_KATRINA/DAY1/DAY1_A5_KATRINA_20393000.mp4,DAY1,A5_KATRINA,30.0,30.0,20.0,1408,1408,14654771,236851,previews/DAY1/091.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_20393000.mp4
A1_JAKE/DAY1/DAY1_A1_JAKE_20430000.mp4,DAY1,A1_JAKE,30.0,30.04,20.0,1408,1408,18045600,154272,previews/DAY1/092.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_20430000.mp4
A6_SHURE/DAY1/DAY1_A6_SHURE_21110000.mp4,DAY1,A6_SHURE,30.0,30.0,20.0,1408,1408,24987216,214608,previews/DAY1/093.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_21110000.mp4
A4_LUCIA/DAY1/DAY1_A4_LUCIA_21270000.mp4,DAY1,A4_LUCIA,30.0,30.0,20.0,1408,1408,19579098,180442,previews/DAY1/094.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_21270000.mp4
A6_SHURE/DAY1/DAY1_A6_SHURE_21343000.mp4,DAY1,A6_SHURE,30.0,30.0,20.0,1408,1408,18848219,235995,previews/DAY1/095.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_21343000.mp4
A4_LUCIA/DAY1/DAY1_A4_LUCIA_21510000.mp4,DAY1,A4_LUCIA,30.0,30.04,20.0,1408,1408,14449417,162569,previews/DAY1/096.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY1/DAY1_A4_LUCIA_21510000.mp4
A2_ALICE/DAY1/DAY1_A2_ALICE_21513000.mp4,DAY1,A2_ALICE,30.0,30.04,20.0,1408,1408,14851985,171921,previews/DAY1/097.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY1/DAY1_A2_ALICE_21513000.mp4
A5_KATRINA/DAY1/DAY1_A5_KATRINA_21513000.mp4,DAY1,A5_KATRINA,30.0,30.0,20.0,1408,1408,18064438,238646,previews/DAY1/098.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY1/DAY1_A5_KATRINA_21513000.mp4
A1_JAKE/DAY1/DAY1_A1_JAKE_21533000.mp4,DAY1,A1_JAKE,30.0,30.0,20.0,1408,1408,10379277,221197,previews/DAY1/099.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY1/DAY1_A1_JAKE_21533000.mp4
A6_SHURE/DAY1/DAY1_A6_SHURE_21580000.mp4,DAY1,A6_SHURE,30.0,30.0,20.0,1408,1408,15551983,151023,previews/DAY1/100.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY1/DAY1_A6_SHURE_21580000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_10493000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,16185826,195042,previews/DAY2/001.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_10493000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_10533000.mp4,DAY2,A3_TASHA,30.0,30.04,20.0,1408,1408,14296146,271442,previews/DAY2/002.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_10533000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_10560000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,15001503,190367,previews/DAY2/003.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_10560000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_10563000.mp4,DAY2,A4_LUCIA,30.0,30.04,20.0,1408,1408,15017977,206841,previews/DAY2/004.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_10563000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_10570000.mp4,DAY2,A1_JAKE,30.0,30.04,20.0,1408,1408,14320573,230333,previews/DAY2/005.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_10570000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_11100000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,10885050,202682,previews/DAY2/006.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_11100000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_11143000.mp4,DAY2,A3_TASHA,30.0,30.04,20.0,1408,1408,16594894,210894,previews/DAY2/007.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_11143000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_11183000.mp4,DAY2,A4_LUCIA,30.0,30.04,20.0,1408,1408,17577116,210076,previews/DAY2/008.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_11183000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_11213000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,15256728,183448,previews/DAY2/009.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_11213000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_11240000.mp4,DAY2,A1_JAKE,30.0,30.04,20.0,1408,1408,14280306,190066,previews/DAY2/010.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_11240000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_11303000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,16156625,231377,previews/DAY2/011.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_11303000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_11353000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,12581351,195047,previews/DAY2/012.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_11353000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_11470000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,12990235,210715,previews/DAY2/013.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_11470000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_11503000.mp4,DAY2,A1_JAKE,30.0,30.04,20.0,1408,1408,13976083,213523,previews/DAY2/014.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_11503000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_11513000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,15868967,271399,previews/DAY2/015.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_11513000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_11563000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,11265829,255781,previews/DAY2/016.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_11563000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_12000000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,13688656,188240,previews/DAY2/017.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_12000000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_12443000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,7107738,160922,previews/DAY2/018.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_12443000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_12470000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,8118293,188437,previews/DAY2/019.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_12470000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_12500000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,14528455,176071,previews/DAY2/020.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_12500000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_12500000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,16012571,152859,previews/DAY2/021.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_12500000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_13090000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,12001572,205092,previews/DAY2/022.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_13090000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_13100000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,7103252,156436,previews/DAY2/023.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_13100000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_13110000.mp4,DAY2,A3_TASHA,30.0,30.04,20.0,1408,1408,8795041,209825,previews/DAY2/024.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_13110000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_13170000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,17635026,267986,previews/DAY2/025.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_13170000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_13281916.mp4,DAY2,A5_KATRINA,10.2,10.2,20.0,1408,1408,5220594,174322,previews/DAY2/026.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13281916.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_13433000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,17334292,229396,previews/DAY2/027.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_13433000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_13483000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,14099280,205648,previews/DAY2/028.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13483000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_15330000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,10436185,212569,previews/DAY2/029.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_15330000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_15340000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,15616075,215115,previews/DAY2/030.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_15340000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_15470000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,14121523,162355,previews/DAY2/031.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_15470000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_15510000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,14000221,172125,previews/DAY2/032.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_15510000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_15533000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,11743285,208949,previews/DAY2/033.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_15533000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_15533000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,10388861,165245,previews/DAY2/034.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_15533000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_16010000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,14689767,206311,previews/DAY2/035.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_16010000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_16080000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,18048565,157237,previews/DAY2/036.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_16080000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_16123000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,15350853,277573,previews/DAY2/037.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_16123000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_16130000.mp4,DAY2,A3_TASHA,30.0,30.04,20.0,1408,1408,14216318,191614,previews/DAY2/038.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_16130000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_16143000.mp4,DAY2,A5_KATRINA,30.0,30.04,20.0,1408,1408,13340291,233091,previews/DAY2/039.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_16143000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_16153000.mp4,DAY2,A4_LUCIA,30.0,30.04,20.0,1408,1408,15359137,154785,previews/DAY2/040.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_16153000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_16250000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,11759774,159902,previews/DAY2/041.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_16250000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_16280000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,15970518,176342,previews/DAY2/042.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_16280000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_16340000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,13512947,274675,previews/DAY2/043.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_16340000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_16350000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,14606179,253795,previews/DAY2/044.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_16350000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_16370000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,13766978,266562,previews/DAY2/045.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_16370000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_16380000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,14870484,190420,previews/DAY2/046.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_16380000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_16423000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,14897352,217288,previews/DAY2/047.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_16423000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_16543000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,18140594,249266,previews/DAY2/048.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_16543000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_16550000.mp4,DAY2,A3_TASHA,30.0,30.04,20.0,1408,1408,14516681,164297,previews/DAY2/049.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_16550000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_16593000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,16774677,194069,previews/DAY2/050.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_16593000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_17033000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,14689116,205660,previews/DAY2/051.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_17033000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_17151704.mp4,DAY2,A4_LUCIA,12.8,12.8,20.0,1408,1408,6145758,247518,previews/DAY2/052.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_17151704.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_17153000.mp4,DAY2,A3_TASHA,30.0,30.04,20.0,1408,1408,14629864,211944,previews/DAY2/053.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_17153000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_17163000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,14080932,252836,previews/DAY2/054.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_17163000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_17213000.mp4,DAY2,A1_JAKE,30.0,30.04,20.0,1408,1408,15805545,207977,previews/DAY2/055.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_17213000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_17283000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,14846715,232187,previews/DAY2/056.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_17283000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_17290000.mp4,DAY2,A5_KATRINA,30.0,30.04,20.0,1408,1408,13046999,267479,previews/DAY2/057.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_17290000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_17333000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,18536687,252143,previews/DAY2/058.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_17333000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_17363000.mp4,DAY2,A4_LUCIA,30.0,30.04,20.0,1408,1408,14907455,161855,previews/DAY2/059.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_17363000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_17453000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,14182201,223033,previews/DAY2/060.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_17453000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_17480000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,17159552,185728,previews/DAY2/061.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_17480000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_17493000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,14984785,239185,previews/DAY2/062.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_17493000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_17510000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,17440599,204631,previews/DAY2/063.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_17510000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_17540000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,8817275,166523,previews/DAY2/064.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_17540000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_17580000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,15009659,198523,previews/DAY2/065.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_17580000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_18063000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,20691563,244331,previews/DAY2/066.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_18063000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_18080000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,17564174,262670,previews/DAY2/067.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_18080000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_18100000.mp4,DAY2,A5_KATRINA,30.0,30.04,20.0,1408,1408,16484371,231443,previews/DAY2/068.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_18100000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_18143000.mp4,DAY2,A1_JAKE,30.0,30.0,20.0,1408,1408,18547823,197743,previews/DAY2/069.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_18143000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_18193000.mp4,DAY2,A2_ALICE,30.0,30.0,20.0,1408,1408,15114292,237620,previews/DAY2/070.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_18193000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_18200000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,17850037,220853,previews/DAY2/071.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_18200000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_18250000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,17052240,209488,previews/DAY2/072.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_18250000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_18273000.mp4,DAY2,A3_TASHA,30.0,30.04,20.0,1408,1408,15300987,162171,previews/DAY2/073.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_18273000.mp4
A1_JAKE/DAY2/DAY2_A1_JAKE_20593000.mp4,DAY2,A1_JAKE,30.0,30.04,20.0,1408,1408,19191480,251576,previews/DAY2/074.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY2/DAY2_A1_JAKE_20593000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_21023000.mp4,DAY2,A6_SHURE,30.0,30.04,20.0,1408,1408,17066671,158383,previews/DAY2/075.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_21023000.mp4
A2_ALICE/DAY2/DAY2_A2_ALICE_21030000.mp4,DAY2,A2_ALICE,30.0,30.04,20.0,1408,1408,19195548,190108,previews/DAY2/076.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A2_ALICE/DAY2/DAY2_A2_ALICE_21030000.mp4
A3_TASHA/DAY2/DAY2_A3_TASHA_21073000.mp4,DAY2,A3_TASHA,30.0,30.0,20.0,1408,1408,21076567,236119,previews/DAY2/077.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A3_TASHA/DAY2/DAY2_A3_TASHA_21073000.mp4
A4_LUCIA/DAY2/DAY2_A4_LUCIA_21120000.mp4,DAY2,A4_LUCIA,30.0,30.0,20.0,1408,1408,20051141,259269,previews/DAY2/078.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A4_LUCIA/DAY2/DAY2_A4_LUCIA_21120000.mp4
A5_KATRINA/DAY2/DAY2_A5_KATRINA_21130000.mp4,DAY2,A5_KATRINA,30.0,30.0,20.0,1408,1408,15890470,227366,previews/DAY2/079.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A5_KATRINA/DAY2/DAY2_A5_KATRINA_21130000.mp4
A6_SHURE/DAY2/DAY2_A6_SHURE_21200000.mp4,DAY2,A6_SHURE,30.0,30.0,20.0,1408,1408,20959072,184160,previews/DAY2/080.jpg,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A6_SHURE/DAY2/DAY2_A6_SHURE_21200000.mp4
