path,participant,day,nominal_duration_seconds,duration_basis,url
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18100000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18100000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18103000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18103000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18110000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18110000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18113000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18113000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18120000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18120000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18123000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18123000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18130000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18130000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18133000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18133000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18140000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18140000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18143000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18143000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18150000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18150000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18153000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18153000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18160000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18160000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18163000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18163000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18170000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18170000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18173000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18173000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18180000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18180000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18183000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18183000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18190000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18190000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18193000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18193000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18200000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18200000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18203000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18203000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18210000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18210000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18213000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18213000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18220000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18220000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18223000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18223000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18230000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18230000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18233000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18233000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18240000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18240000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18243000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18243000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18250000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18250000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18253000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18253000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18260000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18260000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18263000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18263000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18270000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18270000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18273000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18273000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18280000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18280000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18283000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18283000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18290000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18290000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18293000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18293000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18300000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18300000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18303000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18303000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18310000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18310000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18313000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18313000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18320000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18320000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18323000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18323000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18330000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18330000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18333000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18333000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18340000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18340000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18343000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18343000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18350000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18350000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18353000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18353000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18360000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18360000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18363000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18363000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18370000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_18370000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20554100.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20554100.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20560000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20560000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20563000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20563000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20570000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20570000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20573000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20573000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20580000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20580000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20583000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20583000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20590000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20590000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20593000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_20593000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21000000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21000000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21003000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21003000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21010000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21010000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21013000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21013000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21020000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21020000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21023000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21023000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21030000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21030000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21033000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21033000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21040000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21040000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21043000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21043000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21050000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21050000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21053000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21053000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21060000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21060000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21063000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21063000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21070000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21070000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21073000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21073000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21080000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21080000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21083000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21083000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21090000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21090000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21093000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21093000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21100000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21100000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21103000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21103000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21110000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21110000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21113000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21113000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21120000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21120000.mp4
EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21123000.mp4,A1_JAKE,DAY2,30,nominal_unprobed,https://huggingface.co/datasets/Wangtwohappy/EgoLife_EyeTracking_EyeGaze/resolve/main/EyeTracking/A1_JAKE/DAY2/DAY2_A1_JAKE_21123000.mp4
