path,participant,day,start_time_code,size_bytes,nominal_duration_seconds,duration_basis,url,duration_seconds,fps,width,height
A1_JAKE/DAY5/DAY5_A1_JAKE_12173000.mp4,A1_JAKE,DAY5,12173000,13872947,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12173000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12180000.mp4,A1_JAKE,DAY5,12180000,15221215,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12180000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12183000.mp4,A1_JAKE,DAY5,12183000,14840930,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12183000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12190000.mp4,A1_JAKE,DAY5,12190000,13888781,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12190000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12193000.mp4,A1_JAKE,DAY5,12193000,14681767,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12193000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12200000.mp4,A1_JAKE,DAY5,12200000,13558342,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12200000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12203000.mp4,A1_JAKE,DAY5,12203000,11938538,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12203000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12210000.mp4,A1_JAKE,DAY5,12210000,12683611,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12210000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12213000.mp4,A1_JAKE,DAY5,12213000,11987928,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12213000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12220000.mp4,A1_JAKE,DAY5,12220000,11394828,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12220000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12223000.mp4,A1_JAKE,DAY5,12223000,12807660,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12223000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12230000.mp4,A1_JAKE,DAY5,12230000,12596399,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12230000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12233000.mp4,A1_JAKE,DAY5,12233000,13826342,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12233000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12240000.mp4,A1_JAKE,DAY5,12240000,14741992,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12240000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12243000.mp4,A1_JAKE,DAY5,12243000,14466607,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12243000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12250000.mp4,A1_JAKE,DAY5,12250000,16628770,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12250000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12253000.mp4,A1_JAKE,DAY5,12253000,15267929,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12253000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12260000.mp4,A1_JAKE,DAY5,12260000,15851628,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12260000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12263000.mp4,A1_JAKE,DAY5,12263000,13806038,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12263000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12270000.mp4,A1_JAKE,DAY5,12270000,13164811,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12270000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12273000.mp4,A1_JAKE,DAY5,12273000,13723817,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12273000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12280000.mp4,A1_JAKE,DAY5,12280000,11629484,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12280000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12283000.mp4,A1_JAKE,DAY5,12283000,12682676,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12283000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12290000.mp4,A1_JAKE,DAY5,12290000,16286279,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12290000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12293000.mp4,A1_JAKE,DAY5,12293000,12654089,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12293000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12300000.mp4,A1_JAKE,DAY5,12300000,12305053,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12300000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12303000.mp4,A1_JAKE,DAY5,12303000,10611750,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12303000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12310000.mp4,A1_JAKE,DAY5,12310000,12624673,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12310000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12313000.mp4,A1_JAKE,DAY5,12313000,12740913,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12313000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12320000.mp4,A1_JAKE,DAY5,12320000,13946530,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12320000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12323000.mp4,A1_JAKE,DAY5,12323000,13830911,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12323000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12330000.mp4,A1_JAKE,DAY5,12330000,13573217,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12330000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12333000.mp4,A1_JAKE,DAY5,12333000,15532068,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12333000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12340000.mp4,A1_JAKE,DAY5,12340000,16544046,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12340000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12343000.mp4,A1_JAKE,DAY5,12343000,16280174,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12343000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12350000.mp4,A1_JAKE,DAY5,12350000,15178461,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12350000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12353000.mp4,A1_JAKE,DAY5,12353000,17561895,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12353000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12360000.mp4,A1_JAKE,DAY5,12360000,16788204,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12360000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12363000.mp4,A1_JAKE,DAY5,12363000,15317493,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12363000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12370000.mp4,A1_JAKE,DAY5,12370000,17613406,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12370000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12373000.mp4,A1_JAKE,DAY5,12373000,17137516,30,measured_video_stream_metadata_via_HTTP_Range,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12373000.mp4,30.0,20.0,1408,1408
A1_JAKE/DAY5/DAY5_A1_JAKE_12380000.mp4,A1_JAKE,DAY5,12380000,14681869,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12380000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12383000.mp4,A1_JAKE,DAY5,12383000,16491244,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12383000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12390000.mp4,A1_JAKE,DAY5,12390000,17912502,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12390000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12393000.mp4,A1_JAKE,DAY5,12393000,15021647,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12393000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12400000.mp4,A1_JAKE,DAY5,12400000,9750900,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12400000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12403000.mp4,A1_JAKE,DAY5,12403000,13450102,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12403000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12410000.mp4,A1_JAKE,DAY5,12410000,15140812,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12410000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12413000.mp4,A1_JAKE,DAY5,12413000,15144199,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12413000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12420000.mp4,A1_JAKE,DAY5,12420000,16538416,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12420000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12423000.mp4,A1_JAKE,DAY5,12423000,17236661,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12423000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12430000.mp4,A1_JAKE,DAY5,12430000,15317340,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12430000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12433000.mp4,A1_JAKE,DAY5,12433000,12863952,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12433000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12440000.mp4,A1_JAKE,DAY5,12440000,16571821,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12440000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12443000.mp4,A1_JAKE,DAY5,12443000,12899583,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12443000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12450000.mp4,A1_JAKE,DAY5,12450000,18626586,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12450000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12453000.mp4,A1_JAKE,DAY5,12453000,14520360,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12453000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12460000.mp4,A1_JAKE,DAY5,12460000,15096406,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12460000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12463000.mp4,A1_JAKE,DAY5,12463000,17135623,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12463000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12470000.mp4,A1_JAKE,DAY5,12470000,14174410,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12470000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12473000.mp4,A1_JAKE,DAY5,12473000,13920760,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12473000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12480000.mp4,A1_JAKE,DAY5,12480000,15871030,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12480000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12483000.mp4,A1_JAKE,DAY5,12483000,16442836,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12483000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12490000.mp4,A1_JAKE,DAY5,12490000,16435306,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12490000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12493000.mp4,A1_JAKE,DAY5,12493000,15256107,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12493000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12500000.mp4,A1_JAKE,DAY5,12500000,16785976,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12500000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12503000.mp4,A1_JAKE,DAY5,12503000,18240460,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12503000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12510000.mp4,A1_JAKE,DAY5,12510000,16553194,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12510000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12513000.mp4,A1_JAKE,DAY5,12513000,17523687,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12513000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12520000.mp4,A1_JAKE,DAY5,12520000,18084725,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12520000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12523000.mp4,A1_JAKE,DAY5,12523000,17695556,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12523000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12530000.mp4,A1_JAKE,DAY5,12530000,17336747,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12530000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12533000.mp4,A1_JAKE,DAY5,12533000,17323922,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12533000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12540000.mp4,A1_JAKE,DAY5,12540000,17443352,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12540000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12543000.mp4,A1_JAKE,DAY5,12543000,16657756,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12543000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12550000.mp4,A1_JAKE,DAY5,12550000,15655925,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12550000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12553000.mp4,A1_JAKE,DAY5,12553000,16000410,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12553000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12560000.mp4,A1_JAKE,DAY5,12560000,16057513,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12560000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12563000.mp4,A1_JAKE,DAY5,12563000,14518730,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12563000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12570000.mp4,A1_JAKE,DAY5,12570000,15500875,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12570000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12573000.mp4,A1_JAKE,DAY5,12573000,14745045,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12573000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12580000.mp4,A1_JAKE,DAY5,12580000,17237327,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12580000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12583000.mp4,A1_JAKE,DAY5,12583000,14334462,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12583000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12590000.mp4,A1_JAKE,DAY5,12590000,17466286,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12590000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_12593000.mp4,A1_JAKE,DAY5,12593000,17256363,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_12593000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_13000000.mp4,A1_JAKE,DAY5,13000000,15984284,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_13000000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_13003000.mp4,A1_JAKE,DAY5,13003000,7765588,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_13003000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_15003207.mp4,A1_JAKE,DAY5,15003207,17681244,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15003207.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_15010000.mp4,A1_JAKE,DAY5,15010000,12842752,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15010000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_15013000.mp4,A1_JAKE,DAY5,15013000,15293920,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15013000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_15020000.mp4,A1_JAKE,DAY5,15020000,16816718,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15020000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_15023000.mp4,A1_JAKE,DAY5,15023000,13856954,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15023000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_15030000.mp4,A1_JAKE,DAY5,15030000,18594677,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15030000.mp4,,,,
A1_JAKE/DAY5/DAY5_A1_JAKE_15033000.mp4,A1_JAKE,DAY5,15033000,18925807,30,nominal_30s_segmentation_not_individually_probed,https://huggingface.co/datasets/lmms-lab/EgoLife/resolve/main/A1_JAKE/DAY5/DAY5_A1_JAKE_15033000.mp4,,,,
